NameOfWine, WineName,WineLWIN,WineYear,WineYear1,WinePrice,WinePrice1
Domaine Christian Moreau Pere Et Fils Blanchots Chablis Grand Cru - 2013,Blanchot,1234622.0,2013,2013,225.0,
Domaine Coffinet-Duvernay Chassagne Montrachet Les Blanchots Dessus Premier Cru - 2013,Blanchot,1234622.0,2013,2013,225.0,
Domaine Darviot-Perrin Chassagne-Montrachet Blanchots Dessus Premier Cru - 2013,Blanchot,1234622.0,2013,2013,225.0,"£ 1,161"
Domaine Denis Race Blanchots Chablis Grand Cru - 2013,Blanchot,1234622.0,2013,2013,225.0,
Domaine Francois Raveneau Blanchots Chablis Grand Cru - 2013,Blanchot,1234622.0,2013,2013,225.0,"£ 2,940"
Domaine Jean-Claude Bachelet Chassagne Montrachet Blanchot Dessus Premier Cru - 2013,Blanchot,1234622.0,2013,2013,225.0,"£ 1,536"
Domaine Jean-Noel Gagnard Chassagne-Montrachet Blanchot-Dessus Premier Cru - 2013,Blanchot,1234622.0,2013,2013,225.0,£ 766
Bernard Boison-Vadot Les Grands Charrons Meursault - 2012,Grands Charrons,1063389.0,2012,2012,43.0,
Bernard Boisson-Vadot Meursault Les Grands Charrons - 2012,Grands Charrons,1063389.0,2012,2012,43.0,
Domaine du Chateau de Meursault Clos des Grands Charrons - 2012,Grands Charrons,1063389.0,2012,2012,43.0,
Domaine Michel Bouzereau & Fils Meursault Les Grands Charrons - 2012,Grands Charrons,1063389.0,2012,2012,43.0,£ 432
Domaine Vincent Dancer Meursault Les Grands Charrons - 2012,Grands Charrons,1063389.0,2012,2012,43.0,
Domaine Faiveley Clos des Cortons Monopole Grand Cru - 1992,Cortons,1389335.0,1992,1992,45.0,£ 892
Domaine Ballot-Millot et Fils Les Rugiens Pommard Premier Cru - 1992,Les Rugiens,1858833.0,1992,1992,170.0,
Domaine de Montille Les Rugiens-Bas - 1992,Les Rugiens,1858833.0,1992,1992,170.0,"£ 1,165"
Domaine de Montille Pommard Les Rugiens Premier Cru - 1992,Les Rugiens,1858833.0,1992,1992,170.0,"£ 1,276"
Domaine Jean Marc Boillot Pommard Les Rugiens Bas Premier Cru - 1992,Les Rugiens,1858833.0,1992,1992,170.0,
Jean-Marc Bouley Pommard Les Rugiens Premier Cru - 1992,Les Rugiens,1858833.0,1992,1992,170.0,
Domaine Anne Francoise Gros Pommard Les Arvelets Premier Cru - 2016,Arvelets,1197428.0,2016,2016,45.0,£ 944
Domaine Berthaut-Gerbet Les Arvelets Fixin Premier Cru - 2016,Arvelets,1197428.0,2016,2016,45.0,£ 588
Domaine Rebourgeon-Mure Clos des Arvelets Pommard Premier Cru - 2016,Arvelets,1197428.0,2016,2016,45.0,£ 444
Francois Parent Pommard Les Arvelets Premier Cru - 2016,Arvelets,1197428.0,2016,2016,45.0,£ 636
Mark Haisma Clos les Arvelets Pommard Premier Cru - 2016,Arvelets,1197428.0,2016,2016,45.0,"£ 1,128"
Alain Geoffroy Chablis Les Clos Grand Cru - 2016,Clos,1479623.0,2016,2016,30.0,£ 504
Alain Jaume & Fils Domaine Grand Veneur Clos de Sixte Lirac - 2016,Clos,1479623.0,2016,2016,30.0,£ 131
Albert Bichot Beaune Clos de L'Ermitage - 2016,Clos,1479623.0,2016,2016,30.0,£ 276
Albert Bichot Clos de la Perriere Monopole Fixin Premier Cru - 2016,Clos,1479623.0,2016,2016,30.0,£ 370
Albert Bichot Clos de la Roche Grand Cru - 2016,Clos,1479623.0,2016,2016,30.0,"£ 1,860"
Albert Bichot Clos Rousseau Santenay Premier Cru - 2016,Clos,1479623.0,2016,2016,30.0,£ 253
Albert Bichot Domaine du Clos Frantin Aloxe-Corton Clos des Marechaudes Monopole Premier Cru - 2016,Clos,1479623.0,2016,2016,30.0,£ 503
Albert Bichot Domaine du Clos Frantin Clos de Vougeot Grand Cru - 2016,Clos,1479623.0,2016,2016,30.0,"£ 1,450"
Albert Bichot Domaine du Clos Frantin Corton Grand Cru - 2016,Clos,1479623.0,2016,2016,30.0,
Albert Bichot Domaine du Clos Frantin Echezeaux Grand Cru - 2016,Clos,1479623.0,2016,2016,30.0,"£ 1,450"
Alain Gras Auxey-Duresses Les Crais Blanc Cote de Beaune - 2017,Crais,1197431.0,2017,2017,35.0,£ 253
Domaine Berthaut-Gerbet Fixin Les Crais - 2017,Crais,1197431.0,2017,2017,35.0,£ 333
Domaine Odoul-Coquard Morey Saint Denis Les Crais Gillon - 2017,Crais,1197431.0,2017,2017,35.0,£ 351
Pascal Prunier-Bonheur Auxey-Duresses Les Crais - 2017,Crais,1197431.0,2017,2017,35.0,£ 197
Rene Bouvier Fixin Crais de Chene - 2017,Crais,1197431.0,2017,2017,35.0,£ 300
Domaine du Comte Liger-Belair Vosne-Romanee La Colombiere - 2017,Colombiere,1502521.0,2017,2017,625.0,"£ 7,200"
Arthur Barolet & Fils Savigny Les Beaune Clos des Guettes Premier Cru - 2007,1Er Guettes,1773718.0,2007,2007,19.0,
Domaine Anne Francoise Gros Savigny-les-Beaune Clos des Guettes Premier Cru - 2007,1Er Guettes,1773718.0,2007,2007,19.0,
Domaine Jean-Marc & Hugues Pavelot Savigny-les-Beaune Aux Guettes Premier Cru - 2007,1Er Guettes,1773718.0,2007,2007,19.0,
Domaine Leroy Savigny-les-Beaune Aux Guettes Premier Cru - 2007,1Er Guettes,1773718.0,2007,2007,19.0,"£ 2,162"
Domaine Simon Bize & Fils Savigny les Beaune Aux Guettes Premier Cru - 2007,1Er Guettes,1773718.0,2007,2007,19.0,
Pierre Bouree Fils Guettes Savigny-les-Beaune Premier Cru - 2007,1Er Guettes,1773718.0,2007,2007,19.0,
Domaine Armelle et Bernard Rion Chambolle Musigny Les Gruenchers Premier Cru - 2014,Les Gruenchers,1030527.0,2014,2014,125.0,
Domaine David Duband Chambolle Musigny Les Gruenchers Premier Cru - 2014,Les Gruenchers,1030527.0,2014,2014,125.0,£ 927
Domaine Digioia-Royer Chambolle-Musigny Les Gruenchers Premier Cru - 2014,Les Gruenchers,1030527.0,2014,2014,125.0,£ 636
Domaine Dujac Chambolle Musigny Les Gruenchers Premier Cru - 2014,Les Gruenchers,1030527.0,2014,2014,125.0,"£ 2,505"
Domaine Fourrier Chambolle Musigny Les Gruenchers Premier Cru - 2014,Les Gruenchers,1030527.0,2014,2014,125.0,"£ 1,388"
Domaine Ghislaine Barthod Chambolle Musigny Les Gruenchers Premier Cru - 2014,Les Gruenchers,1030527.0,2014,2014,125.0,"£ 1,392"
Domaine Patrice et Michele Rion Chambolle Musigny Les Gruenchers Premier Cru - 2014,Les Gruenchers,1030527.0,2014,2014,125.0,£ 609
Thibault Liger-Belair Chambolle Musigny Les Gruenchers Premier Cru - 2014,Les Gruenchers,1030527.0,2014,2014,125.0,"£ 1,110"
Albert Morot Les Cents Vignes Beaune Premier Cru - 2015,Cent Vignes,1648760.0,2015,2015,51.6667,£ 432
Arnoux Pere & Fils Les Cents Vignes Beaune Premier Cru - 2015,Cent Vignes,1648760.0,2015,2015,51.6667,£ 367
Domaine des Croix Beaune Cent Vignes Premier Cru - 2015,Cent Vignes,1648760.0,2015,2015,51.6667,£ 372
Louis Jadot Cent Vignes Beaune Premier Cru - 2015,Cent Vignes,1648760.0,2015,2015,51.6667,£ 360
Maison Ambroise Bertrand Beaune Les Cent Vignes Premier Cru - 2015,Cent Vignes,1648760.0,2015,2015,51.6667,£ 315
Maison Doudet Naudin Beaune Les Cents Vignes Premier Cru - 2015,Cent Vignes,1648760.0,2015,2015,51.6667,
Maison Jessiaume Beaune Les Cents Vignes Premier Cru - 2015,Cent Vignes,1648760.0,2015,2015,51.6667,£ 312
Pierre-Yves Colin-Morey Santenay Vieilles Vignes Ceps Centenaires Cote de Beaune - 2015,Cent Vignes,1648760.0,2015,2015,51.6667,£ 372
Thibault Liger-Belair Moulin-a-vent Les Vignes Centenaires - 2015,Cent Vignes,1648760.0,2015,2015,51.6667,£ 542
Albert Grivault Meursault Clos des Perrieres Premier Cru - 2016,Perrieres,1257795.0,2016,2016,168.0,"£ 1,421"
Albert Grivault Meursault Perrieres Premier Cru - 2016,Perrieres,1257795.0,2016,2016,168.0,"£ 1,111"
Bouchard Pere et Fils Meursault Les Perrieres Premier Cru - 2016,Perrieres,1257795.0,2016,2016,168.0,£ 650
Catherine et Pierre Breton Bourgueil Les Perrieres - 2016,Perrieres,1257795.0,2016,2016,168.0,£ 132
Chanson Pere & Fils Meursault Les Perrieres Premier Cru - 2016,Perrieres,1257795.0,2016,2016,168.0,"£ 1,022"
Domaine Ballot-Millot Meursault Les Perrieres Premier Cru - 2016,Perrieres,1257795.0,2016,2016,168.0,£ 955
Domaine Bitouzet-Prieur Les Perrieres Meursault Premier Cru - 2016,Perrieres,1257795.0,2016,2016,168.0,£ 687
Domaine Bzikot Pere et Fils Les Perrieres Puligny-Montrachet Premier Cru - 2016,Perrieres,1257795.0,2016,2016,168.0,
Domaine Darviot-Perrin Meursault Les Perrieres Premier Cru - 2016,Perrieres,1257795.0,2016,2016,168.0,"£ 1,100"
Domaine de Montille Beaune Les Perrieres Premier Cru - 2016,Perrieres,1257795.0,2016,2016,168.0,£ 564
Domaine Berthaut-Gerbet Denis Berthaut Fixin En Combe Roy Cote de Nuits - 2016,Combe Roy,1359691.0,2016,2016,30.0,£ 397
Domaine Camus-Bruchon et Fils Savigny les Beaune Les Narbantons Premier Cru - 2015,Narbantons,1147582.0,2015,2015,170.0,£ 348
Domaine Leroy Savigny-les-Beaune Les Narbantons Premier Cru - 2015,Narbantons,1147582.0,2015,2015,170.0,"£ 11,451"
Domaine Mongeard-Mugneret Savigny-les-Beaune Les Narbantons Premier Cru - 2015,Narbantons,1147582.0,2015,2015,170.0,£ 482
Domaine R. Dubois et Fils Savigny les Beaune Les Narbantons Premier Cru - 2015,Narbantons,1147582.0,2015,2015,170.0,
Louis Jadot Les Narbantons Savigny-les-Beaune Premier Cru - 2015,Narbantons,1147582.0,2015,2015,170.0,£ 336
Maurice Ecard Savigny-les-Beaune Les Narbantons Premier Cru - 2015,Narbantons,1147582.0,2015,2015,170.0,
Bouchard Pere et Fils Meursault Le Porusot Premier Cru - 2004,Porusot,1233159.0,2004,2004,36.0,
Domaine du Chateau de Puligny-Montrachet Meursault Porusot Premier Cru - 2004,Porusot,1233159.0,2004,2004,36.0,
Domaine Remi Jobard Meursault Le Porusot Dessus Premier Cru - 2004,Porusot,1233159.0,2004,2004,36.0,
Domaine Roulot Meursault Porusot Premier Cru - 2004,Porusot,1233159.0,2004,2004,36.0,"£ 2,772"
Domaine des Croix Beaune Pertuisots Premier Cru - 2017,Pertuisots,1761487.0,2017,2017,54.1667,£ 423
Domaine du Bois Guillaume Beaune Les Pertuisots Premier Cru - 2017,Pertuisots,1761487.0,2017,2017,54.1667,£ 504
Jean-Yves Devevey Beaune Pertuisots Premier Cru - 2017,Pertuisots,1761487.0,2017,2017,54.1667,£ 504
Alain Jeanniard Morey-Saint-Denis Vieilles Vignes - 2016,Vieilles Vignes,1543818.0,2016,2016,144.0,£ 446
Albert Boxler Riesling Sommerberg Vieilles Vignes Lot D Sommerberg Grand Cru - 2016,Vieilles Vignes,1543818.0,2016,2016,144.0,£ 794
Alex Gambal Gevrey-Chambertin Vieilles Vignes - 2016,Vieilles Vignes,1543818.0,2016,2016,144.0,
Alex Gambal Vosne-Romanee Vieilles Vignes - 2016,Vieilles Vignes,1543818.0,2016,2016,144.0,£ 612
Bruno Desaunay-Bissey Les Beaux Monts Vieilles Vignes Vosne Romanee Premier Cru - 2016,Vieilles Vignes,1543818.0,2016,2016,144.0,
Bruno Desaunay-Bissey Vosne Romanee Vieilles Vignes - 2016,Vieilles Vignes,1543818.0,2016,2016,144.0,£ 360
Cave des Vignerons de Buxy Montagny Vieilles Vignes Blanc - 2016,Vieilles Vignes,1543818.0,2016,2016,144.0,£ 72
Chateau Bouscasse Madiran Vieilles Vignes - 2016,Vieilles Vignes,1543818.0,2016,2016,144.0,£ 228
Chateau Clarisse Vieilles Vignes - 2016,Vieilles Vignes,1543818.0,2016,2016,144.0,£ 385
Chateau de Beaucastel Chateauneuf-du-Pape Blanc Roussanne Vieilles Vignes - 2016,Vieilles Vignes,1543818.0,2016,2016,144.0,"£ 1,192"
Domaine Baron Thenard Corton Clos du Roi Grand Cru - 1988,Clos du Roi,1854747.0,1988,1988,47.5,"£ 1,356"
Domaine Chandon de Briailles Corton Clos du Roi Grand Cru - 1988,Clos du Roi,1854747.0,1988,1988,47.5,
Domaine du Comte Senard Corton Clos du Roi Grand Cru - 1988,Clos du Roi,1854747.0,1988,1988,47.5,
Domaine Henri Boillot Beaune Clos du Roi Premier Cru - 1988,Clos du Roi,1854747.0,1988,1988,47.5,
Domaine Pierre Ponnelle Corton Clos du Roi Grand Cru - 1988,Clos du Roi,1854747.0,1988,1988,47.5,
Prince Florent de Merode Corton Clos du Roi Grand Cru - 1988,Clos du Roi,1854747.0,1988,1988,47.5,
Domaine Dugat-Py Pommard La Levriere Vieilles Vignes - 2014,Levriere,1647141.0,2014,2014,75.0,"£ 1,018"
Domaine Cecile Tremblay Morey-Saint-Denis Tres Girard - 2017,Tres Girard,1548897.0,2017,2017,175.0,"£ 2,824"
Domaine Hubert Lignier Morey-Saint-Denis Tres Girard - 2017,Tres Girard,1548897.0,2017,2017,175.0,£ 410
Maison Ambroise Bertrand Beaune Les Tuvilains Premier Cru - 2017,Tuvilains,1766277.0,2017,2017,50.0,£ 444
Pascal Marchand Tawse Tuvilains - 2017,Tuvilains,1766277.0,2017,2017,50.0,£ 330
Domaine Denis Mortet Bourgogne Rouge Cuvee du Noble Souche - 2015,Noble Souche,1048993.0,2015,2015,35.0,£ 436
Billecart-Salmon Cuvee Elisabeth Salmon Rose Brut Millesime Champagne - 1988,Millesime,1860063.0,1988,1988,470.0,"£ 3,456"
Billecart-Salmon Cuvee Nicolas Francois Billecart Millesime Champagne - 1988,Millesime,1860063.0,1988,1988,470.0,
Billecart-Salmon Grande Cuvee Brut Millesime Champagne - 1988,Millesime,1860063.0,1988,1988,470.0,
Cristian Senez Brut Millesime Champagne - 1988,Millesime,1860063.0,1988,1988,470.0,
Cristian Senez Brut Millesime Grande Reserve Champagne - 1988,Millesime,1860063.0,1988,1988,470.0,
Deutz Blanc de Blancs Millesime Champagne - 1988,Millesime,1860063.0,1988,1988,470.0,"£ 2,208"
Deutz Brut Millesime Champagne - 1988,Millesime,1860063.0,1988,1988,470.0,"£ 2,952"
Deutz Cuvee William Deutz Brut Millesime Champagne - 1988,Millesime,1860063.0,1988,1988,470.0,"£ 3,020"
Dom Ruinart Blanc de Blancs Millesime Champagne - 1988,Millesime,1860063.0,1988,1988,470.0,"£ 3,223"
Dom Ruinart Rose Champagne - 1988,Millesime,1860063.0,1988,1988,470.0,"£ 4,216"
Mark Haisma Nuits-Saint-Georges La Charmotte - 2014,Charmotte,1282476.0,2014,2014,51.0,£ 336
Thibault Liger-Belair Nuits-Saint-Georges La Charmotte - 2014,Charmotte,1282476.0,2014,2014,51.0,£ 574
Domaine Cecile Tremblay Bourgogne Rouge La Croix Blanche - 2016,La Croix Blanche,1835959.0,2016,2016,118.0,"£ 1,172"
Domaine Parent Pommard La Croix Blanche - 2016,La Croix Blanche,1835959.0,2016,2016,118.0,£ 617
maison chanzy Vosne Romanee La croix Blanche - 2016,La Croix Blanche,1835959.0,2016,2016,118.0,£ 612
A Tribute to Grace Santa Barbara Highlands Vineyard Grenache - 2018,Grenache,1157949.0,2018,2018,14.0,
Altavins Almodi Petit Terra Alta - 2018,Grenache,1157949.0,2018,2018,14.0,£ 41
Alvaro Palacios Camins del Priora Priorat DOCa - 2018,Grenache,1157949.0,2018,2018,14.0,£ 157
Amuse Bouche Pret a Boire Rose Grenache Syrah Napa Valley - 2018,Grenache,1157949.0,2018,2018,14.0,
Ben Glaetzer Wallace Shiraz - Grenache Barossa Valley - 2018,Grenache,1157949.0,2018,2018,14.0,£ 228
Bodegas Borsao Tres Picos Campo de Borja - 2018,Grenache,1157949.0,2018,2018,14.0,£ 115
Bodegas Camino del Villar Lagrima de Garnacha Aliaga Navarra - 2018,Grenache,1157949.0,2018,2018,14.0,£ 60
Bodegas Jimenez Landi El Tiemblo Vino Las Iruelas - 2018,Grenache,1157949.0,2018,2018,14.0,£ 888
